Battery,Cycle,SCC,SCV,DVV,ICP,CCDT,ACCV_C,ACCV_D,CVCT,ECD,CCD,ECV,CCV,SoH
B0005,18,-0.000174264154195263,0.000137868027489214,0.189727636101083,4.99081117765489,3082.484,3.93891137767594,3.57864558761726,6491.047,6.14107255903903,1.72304991452226,2.12756683502515,0.505555700231415,0.971225710481136
B0005,19,-0.000181891329512641,0.000139041865425975,0.196911763747096,4.96311283786765,3081.734,3.93775587504152,3.57807912357917,6290.75,6.1389927715938,1.7227963741868,2.12574969084336,0.505116986503023,0.971069130069898
B0005,20,-0.000183102824268277,0.000140296323742172,0.185679753678983,5.09328355141424,3180.938,3.93624366255513,3.57686979636833,6280.703,6.33429718947868,1.77820069097313,2.13227653569793,0.506664219473241,0.994903587398901
B0005,21,-0.00017741891735229,0.000110548664821818,0.162661646477574,5.73629852037097,3181.906,3.97310884710865,3.57734793673088,6552.844,6.33674258413218,1.77871931347467,2.19416600975108,0.521410942811713,0.995114370594268
B0005,22,-0.000175105345200806,0.000129566245599024,0.172929463187955,5.5584498791008,3181.797,3.94234800782321,3.57330378878425,6487.797,6.32973340161202,1.77881832086957,2.11674922499347,0.502963782082129,0.989059985409802
B0005,23,-0.000172111282892288,0.000130801024764217,0.169421790388498,5.54038990637508,3182.688,3.94060563627896,3.568348773383,6543.5,6.3217465787615,1.77925970296476,2.10195347385976,0.499459928391347,0.983459799998533
B0005,24,-0.000181246238085219,0.000128361031079477,0.173632822087654,5.48665198632522,3181.312,3.94403752926572,3.56563169950761,6385.797,6.3134793228732,1.77837553883839,2.1410897207702,0.508761634136226,0.98310046329509
B0005,25,-0.000174965391792931,0.000126435918535801,0.170370140265078,5.51393951441426,3182.266,3.94849741561642,3.56189644392364,6462.015,6.30833952700608,1.7789174081277,2.11557305341403,0.502678218180659,0.983352477236738
B0005,26,-0.000173579369616789,0.000127234456741104,0.170453866507586,5.56795105855072,3181.297,3.94851103298506,3.55954542866396,6469.782,6.30140332407842,1.77828639126508,2.10414055524248,0.499957842444472,0.977130847840025
B0005,27,-0.000172780171687008,0.000128327199011862,0.174652915331279,5.48497342643463,3182.75,3.94781484855599,3.55267328485651,6469.985,6.29164563675276,1.77914860526341,2.09867750099978,0.498655408747101,0.977528408631024
B0005,28,-0.000178808766604146,0.000125541627055884,0.169507374170365,5.50311149831332,3180.953,3.95090312450697,3.54917404183141,6410.203,6.28251850748388,1.77846105387685,2.14468446274377,0.509649029565651,0.977097592135005
B0005,29,-0.000175546466779444,0.000127092575921682,0.163331638458459,5.50944694783631,3082.156,3.94962316816232,3.57984700714998,6519.407,6.14253264969081,1.72285912277392,2.15534575554,0.512167824763769,0.971062688037679
B0005,30,-0.000178188904097927,0.000127599482269893,0.174586173951568,5.44821292884074,3084.531,3.94967116370825,3.57740184095277,6427.844,6.14334948933597,1.72433484743624,2.15009738047266,0.510882786121724,0.971769062309233
B0005,31,-0.00017393892046565,0.000125067595932425,0.172688216281415,5.44688388779734,3278.891,3.95478334972333,3.56328050193191,6424.047,6.52169195217389,1.83328387281419,2.09495599814622,0.497768904774159,0.997476487534914
B0005,32,-0.000176844192797088,0.00012381664000882,0.163577816225825,5.46427089224609,3232.093,3.95668859251875,3.56908758425711,6491.875,6.43829968199994,1.80690264912993,2.1598585209935,0.513212275790588,0.986111634878271
B0005,34,-0.000164604496058322,0.000122486443950659,0.133583736655396,10.3742328196778,3185.0,3.99625154730199,3.5691965423201,6341.562,6.34390250630551,1.78034772184117,2.18070375633976,0.518516287646737,0.974586707894569
B0005,35,-0.000161144637291084,0.000120432459251582,0.15262899388307,6.69380670873621,3185.907,3.9989025514175,3.56380430407554,6440.84400000001,6.33513718496007,1.78066220696474,2.19723621365786,0.522439142942209,0.972056090627979
B0005,36,-0.000161091787847332,0.000119380714864086,0.151309296984152,7.17473636246359,3185.422,4.0014943108816,3.56305968905883,6459.156,6.33384272745519,1.78064902205693,2.21413153229846,0.526467808908509,0.96923741309501
B0005,37,-0.000158108200538516,0.000118541156062332,0.153312159898974,5.73216487544767,3138.375,4.00395479199537,3.57072392821869,6569.532,6.25301616678874,1.75413637623589,2.2361233994321,0.53169726545613,0.963347886703631
B0005,38,-0.000158019085607117,0.000118509990704504,0.158130761615269,5.96757021977902,3137.906,4.00532094554227,3.56576408633849,6573.016,6.24319715207451,1.7538502812615,2.23724932959258,0.531973245936279,0.96037442992182
B0005,39,-0.000161886182906084,0.000118485769517708,0.134304301349459,6.91910390722693,3138.735,4.00554710106716,3.55889482766202,6470.016,6.23312475478308,1.75446094800146,2.23801511469367,0.532146622504286,0.955047524653007
B0005,40,-0.000157259019416414,0.000117961367123716,0.139843530684061,8.52495438184107,3138.016,4.00759702123695,3.55579263279504,6641.297,6.22845741005516,1.75465547698301,2.26415316217249,0.538350997786768,0.955049700416261
B0005,41,-0.000156107664176233,0.000118053370883501,0.160957127660197,6.03809031793756,3091.546,4.00884357240808,3.57044968749589,6629.266,6.16062311442274,1.72838284619729,2.25927527667906,0.53719527126368,0.952267217564605
B0005,42,-0.000155197164738422,0.000117827759050569,0.153496149818579,5.72992213544162,3090.937,4.01099692932703,3.56792815007819,6702.829,6.15560880873828,1.72820688881439,2.28535252659513,0.543369065436703,0.949273908698316
B0005,43,-0.000156709763198793,0.000118205802991184,0.146878105598489,5.89995380436924,3078.828,4.00990780467064,3.5571213773615,6615.875,6.09560104981629,1.72128359320441,2.2596008019845,0.537273616489992,0.95212995933732
B0005,44,-0.000157423983088282,0.000118409406639822,0.172815838460565,6.29696179414987,3092.031,4.00935333637028,3.56475357577356,6612.266,6.15033863429228,1.72831678481673,2.25778764372214,0.53683396500198,0.949464208578551
B0005,45,-0.000158780318947582,0.00011857004527098,0.159153023965075,5.67947521525279,3091.156,4.00995605207243,3.55619168033245,6594.844,6.13368983020882,1.72784843648448,2.27802590766721,0.541660222584431,0.943572505486957
B0005,46,-0.000156320982625315,0.000115747950625484,0.152951506123259,6.0674871570661,3044.719,4.01350346549871,3.56371009944506,6640.266,6.05452726513965,1.70195574467747,2.2792390573198,0.541952335442107,0.938250152014691
B0005,47,-0.000155631381041775,0.00011864812555228,0.160435994870113,5.89389319180949,3043.953,4.01068532796461,3.55925631919318,6653.34400000001,6.04461519620762,1.70129619014624,2.27972805571904,0.542065676460193,0.935148459244399
B0005,48,-0.000155365947794299,0.000118724512025755,0.151055460769669,5.48148195126333,3138.234,4.0132187480944,3.5739756750018,6693.25,6.25883041263365,1.75412453263807,2.29914500161777,0.546675504667554,0.966138523075424
B0005,49,-0.000155078169734591,0.000118797917723641,0.151146622089345,5.76491064417865,3138.391,4.0151430792541,3.57119717350987,6738.14,6.25324486827683,1.75400933402916,2.3214570188453,0.551990558538854,0.960517697201241
B0005,50,-0.000162979914624269,0.000112287182680518,0.166448200551599,5.94033122976483,3091.328,4.01914118039017,3.57139009450775,6452.438,6.16015373860943,1.72779361915219,2.24106065966643,0.532882876446355,0.951993634758385
B0005,51,-0.000166503024558897,0.000124505443303482,0.165783760717886,5.92852812743177,3091.766,3.99535078297054,3.5621517006253,6207.297,6.14453325521125,1.72797474583432,2.12809083161426,0.505982928520476,0.946420517226552
B0005,52,-0.000165229502254418,0.000121293262683367,0.136437363842617,5.9181247457962,3092.015,4.00200809529025,3.55413683633163,6265.813,6.13211289837148,1.72840394725752,2.16121495138969,0.513874487193934,0.940954729019353
B0005,53,-0.000164868221897637,0.000120298061062422,0.157506171821353,6.35491202785324,3044.656,4.00691723216764,3.56346926704251,6324.172,6.05444955441429,1.70203350914072,2.20502771954122,0.524309681161643,0.938178859288004
B0005,54,-0.00015761850904446,0.000120052208398875,0.152780313279152,5.9883061849117,3044.687,4.00921982087432,3.56117409396752,6552.953,6.04981677054598,1.70189551204147,2.23933460175177,0.53245699017416,0.935326836140141
B0005,55,-0.000158298573015639,0.000119685879364311,0.178326993166536,5.30190767425436,3045.5,4.01182383676821,3.55310682515397,6540.672,6.03723166674814,1.70229699165079,2.25135468929538,0.535317212282187,0.929886033465707
B0005,56,-0.000157875741499329,0.000119805846941834,0.167340107653843,5.40901498918216,2998.203,4.01144988432269,3.56037670991331,6609.297,5.95560286570182,1.67576609737104,2.27832576449917,0.541731303432519,0.924222011790873
B0005,57,-0.000156523562234031,0.000120168603912799,0.176262157393694,5.50481525639155,2998.015,4.01273999049892,3.55583250210653,6623.078,5.94882104466016,1.67610809104229,2.27644745551554,0.541295750320425,0.921381600518118
B0005,58,-0.000157490942447022,0.000120036524939423,0.16740133859048,6.26317551682064,2998.906,4.01447269232878,3.55259596922436,6622.57799999999,5.94618901827884,1.67690346023649,2.29394340656068,0.54546229003964,0.918947513738969
B0005,59,-0.000153107130083966,0.0001200143524867,0.169442163876795,5.4871457807544,2998.688,4.01571461081432,3.55025819035067,6738.891,5.9400940451952,1.67637730733099,2.30329960947003,0.547671310033593,0.915875328966639
B0005,60,-0.000151071904568867,0.000120238844123999,0.166946743814322,5.37470347790284,2998.187,4.01676223924098,3.54369488868892,6822.469,5.92718068148968,1.67588130583589,2.32001484850329,0.551646102012037,0.91278822639853
B0005,61,-0.000153566460423254,0.000120610743333502,0.170181591161793,5.94432855927348,2952.36,4.01717952184379,3.55238754817828,6768.531,5.85061998780023,1.65010405488683,2.32222661650365,0.552164145806592,0.907575720560707
B0005,62,-0.00015408720642862,0.00012114744493485,0.165154896970743,5.12743709422536,2952.516,4.01861301842049,3.54575755648958,6780.703,5.84043421681294,1.65043795673713,2.34330581662532,0.55717113633719,0.901958257480691
B0005,63,-0.000153507728081251,0.000121681236573524,0.170543184914379,5.2902737729075,2952.657,4.01936309066643,3.54345325214917,6812.047,5.83775647387288,1.65077323187676,2.36005951809515,0.561181767491844,0.902009477257822
B0005,64,-0.000148273628858017,0.000122061421101496,0.183614884731298,5.00908119728069,2905.453,4.02064434350258,3.5514260259371,6955.937,5.75560315840895,1.62381983764374,2.36685092541693,0.562799327261166,0.896163559916934
B0005,65,-0.000148726814334522,0.000122381671965573,0.157641399861973,5.42771161145916,2905.938,4.02209330232454,3.55021079783883,6969.359,5.75617655772753,1.62455183661045,2.38703185672273,0.567585758268161,0.893630546668136
B0005,66,-0.000148408509501892,0.000122962626215235,0.161313784057143,5.10610312490781,2906.171,4.02161690894484,3.54246089627662,6940.079,5.74375824496193,1.62465511275037,2.36615536891063,0.562618244582121,0.890851205770434
B0005,67,-0.000149315801392911,0.000124101334825959,0.184281908451794,4.68485000911292,2905.563,4.02185069096833,3.53595024273088,6953.469,5.73066278256997,1.62403438444474,2.38303979063734,0.566638611519521,0.884818159126662
B0005,68,-0.000145895771794373,0.000124309413015467,0.164062273750233,8.07913409852734,2858.719,4.02407840546766,3.54478700951037,7081.297,5.65379661313003,1.5981967168313,2.40881708289588,0.572783674909931,0.882234818645074
B0005,69,-0.000146358824312239,0.000124946251936656,0.189465699040454,5.31212323697851,2858.719,4.02463977481624,3.54177747138936,7043.328,5.6489983425348,1.5982168575682,2.40837247737934,0.572670480672808,0.879475412761137
B0005,70,-0.000148637298823499,0.000125727129459025,0.179581292676346,4.99358995974146,2859.5,4.02650914765864,3.53709771470918,7008.875,5.64210879731039,1.598487421706,2.42878175404485,0.577526986373144,0.876791769930767
B0005,71,-0.000143455636302828,0.000126295398708201,0.184407110079349,4.81215690686511,2859.062,4.02652410048191,3.53151579390262,7169.875,5.63227374867919,1.59823024324032,2.43488268210423,0.578953782615069,0.873760558423975
B0005,72,-0.000143535393181072,0.000127053471717897,0.180357931200644,4.89135192143436,2811.156,4.02760416388557,3.54094634338413,7191.734,5.55360021916024,1.57161379447648,2.45275576173557,0.583217039463432,0.867943214862438
B0005,73,-0.000141404106276148,0.000127777747220305,0.182030779722344,5.16924678303711,2812.015,4.02782409148296,3.53587061584826,7256.094,5.54653360657319,1.57194847114437,2.45375300784938,0.58342930602269,0.865377875300024
B0005,74,-0.000141098157748716,0.000128415848179762,0.200627217205579,4.71728966884486,2812.578,4.02802035681927,3.53056209840452,7297.687,5.53908483222069,1.57224885496532,2.47541958650036,0.588600809231212,0.86265826820737
B0005,75,-0.000141563199554113,0.000129304100796114,0.199871764842783,4.55927049669728,2811.953,4.02977476524422,3.52501607476844,7267.5,5.52735155651829,1.57143387893033,2.47576142781899,0.588665623598682,0.856654999956557
B0005,76,-0.000140869692354074,0.000130019698878958,0.202150401875713,4.53811274379117,2764.922,4.02980464414244,3.53371569142637,7325.406,5.45117151497132,1.54588250831044,2.49510236551615,0.593274867119105,0.85418784907541
B0005,77,-0.000137796817624299,0.000130945378390996,0.128903840605171,5.78571941709413,2764.219,4.03098014445074,3.53044966029285,7414.766,5.44353259090179,1.545176920285,2.50279637641201,0.595118970960231,0.853732189598635
B0005,78,-0.000136828023037407,0.000131985831806184,0.162508008510866,4.75886281615128,2811.563,4.0329203867087,3.5285547981339,7469.485,5.53311978104211,1.57142230642183,2.52091316735556,0.599435346664895,0.859432911506848
B0005,79,-0.000137549589194988,0.000132901906179042,0.205423973157159,4.40736238174205,2765.406,4.03329997398243,3.52545645675664,7470.734,5.43695346821444,1.54555621318917,2.54014909773004,0.604014496403251,0.84823099640832
B0005,80,-0.000135461132649338,0.000129245765962997,0.210297507829068,4.4768280738681,2765.984,4.03763558949083,3.51562491664152,7555.657,5.42379994336313,1.54621648478564,2.54371057770832,0.604852014804765,0.842937031269591
B0005,81,-0.000138318437986621,0.000132558123320431,0.205047985136275,4.74353926317288,2718.593,4.03126823040241,3.52609663929131,7440.141,5.34841686391375,1.52010451256437,2.53970670656328,0.60386830413486,0.840170490705316
B0005,82,-0.000134232327484449,0.000134338271788546,0.213462951971565,4.2719633883874,2717.64,4.03448019741751,3.52601174095401,7615.172,5.34641836445838,1.51954639997279,2.56692767563983,0.610350016192277,0.840017308671637
B0005,83,-0.000133268036841833,0.000135609286962316,0.188027797420375,4.40387487265375,2718.907,4.03660012242813,3.52426017023766,7683.468,5.34657991123464,1.52039365258308,2.58799475853935,0.615384170522196,0.837435975141406
B0005,84,-0.00013280429832934,0.000136320878779612,0.20987994251027,4.26900213452908,2717.813,4.03643048923436,3.51801593119043,7697.469,5.33425102571251,1.51964387182126,2.5864619309532,0.615029450001847,0.834303583541894
B0005,85,-0.000133867789038365,0.00013669741103211,0.230561103308389,4.2352901468568,2718.328,4.03558064543565,3.51010131500997,7629.062,5.3212597968777,1.51951994759446,2.56708320066838,0.610398004846573,0.828573671813329
B0005,86,-0.000133331673333973,0.000137600016851486,0.228488616109644,4.01409334150721,2671.453,4.03540439836212,3.51668126519173,7628.203,5.23959268984139,1.49325715095597,2.56430788639192,0.609734836329406,0.823013526037076
B0005,87,-0.000131145035312702,0.000138630331820034,0.20994422809872,4.07333713074194,2671.938,4.03715304430938,3.51540886913007,7729.297,5.23948920040139,1.49380396495016,2.58539916174283,0.614769661956816,0.823342644736054
B0005,88,-0.000131018708508715,0.000140095528870536,0.228098778143192,4.06257387201279,2671.672,4.03887989884064,3.51578050870853,7756.25,5.2401285761173,1.49385698683748,2.60561661412813,0.61954381745399,0.820176483939409
B0005,89,-0.000131008658749881,0.00014076762524981,0.181018980031213,4.50918864247749,2671.813,4.04048137678927,3.51190088218198,7757.188,5.23315798400869,1.49356160351894,2.61093378229196,0.620829070090326,0.817396324280091
B0005,90,-0.000129201749599673,0.000141055840344655,0.223651849482906,4.27723614779945,2810.875,4.03913646007657,3.53195350439483,7841.047,5.53861559736331,1.57144095226493,2.61397425702597,0.621554387300911,0.864976988868026
B0005,91,-0.000128918673438931,0.000141826022139872,0.22954054977447,4.00336930869311,2763.657,4.03919269947821,3.51899909449134,7855.047,5.42625328609089,1.54525076274452,2.61013828357041,0.620645729357026,0.842369911661048
B0005,92,-0.000133667241137951,0.000133264801510445,0.204544468002951,4.77835757085075,2717.0,4.04129684403951,3.52214233049712,7623.375,5.33799640746478,1.51880563033169,2.55506051476586,0.607523582301517,0.833882043808587
B0005,93,-0.000136884261768495,0.000136607261387779,0.23130119302067,4.38386425854382,2669.953,4.03273631913627,3.52672191113676,7453.95399999999,5.25383390524182,1.49287281553104,2.52369156975628,0.600084558191073,0.825416615272048
B0005,94,-0.00013414870822892,0.000138393206355476,0.208874436745406,4.10388875039433,2669.829,4.03464560775167,3.51829359406152,7579.5,5.23978893339078,1.49253707212101,2.54473871304132,0.605077699279927,0.82249564943243
B0005,95,-0.000134496336838024,0.000139971016715996,0.226298764800674,3.96045058261234,2670.875,4.03661468854894,3.51171776256759,7592.454,5.23063290434679,1.49286324473499,2.56481916318437,0.609843507497175,0.817111543392576
B0005,96,-0.000131812041248367,0.000141020042158353,0.206200126584406,4.69958182203043,2671.125,4.03746701794637,3.50588695303629,7713.625,5.22368608871397,1.49336111386137,2.58634062232663,0.614971441175474,0.814386124602973
B0005,97,-0.00013196998814209,0.00014226135834234,0.195318592260549,4.34776518507656,2623.14,4.03903389940772,3.51720051411881,7697.782,5.14616037407215,1.46639063204829,2.58565018951912,0.614797132707706,0.811513118362075
B0005,98,-0.000130369255493686,0.000143151234110756,0.241438698835452,3.83913031313759,2624.25,4.03962003733264,3.51240362631563,7808.094,5.14062990290232,1.46689003282199,2.61139155333763,0.62093663654834,0.808809871712141
B0005,99,-0.0001303325759942,0.000143923142476193,0.224900786330124,3.99119510972172,2623.765,4.03980888901042,3.50737914336935,7781.984,5.13321922929837,1.4669728987633,2.60705824187942,0.619908629294547,0.803045788687865
B0005,100,-0.000129372220518974,0.000144914604533518,0.212323755697696,4.19072490200079,2624.656,4.04054501479025,3.50287183474737,7821.875,5.12672619882667,1.46703331412633,2.60971272322761,0.620524985967054,0.800365447079826
B0005,101,-0.000128036380946697,0.000145888971945149,0.241023131693396,4.00688376335286,2577.11,4.04177566890534,3.5129725094324,7868.875,5.04910010973338,1.44054848972171,2.61067346502283,0.620744509518431,0.797427260414017
B0005,102,-0.000128416156201341,0.000146763263773999,0.236968245267576,3.81072607271986,2576.781,4.04253769209114,3.50898900239142,7896.094,5.04398741815174,1.44074238693102,2.63275530179093,0.626026639675767,0.79462406820566
B0005,103,-0.000127633155465581,0.000147539918465772,0.253550860065559,3.71579106984488,2624.391,4.0423721828823,3.49658685292389,7909.687,5.11804359275239,1.46723636801107,2.63228975687784,0.625918993602139,0.800384415303798
B0005,104,-0.000125661569193739,0.000148492027796115,0.246212735766846,3.65612060150776,2623.671,4.04368838067037,3.51318032639105,7977.282,5.14289055092968,1.46717484441936,2.63039662310671,0.625457953123986,0.805872322665315
B0005,105,-0.000126900765585894,0.000142341931285922,0.233874494265478,3.95799397946433,2577.12499999999,4.04860891607138,3.51289610387866,8002.86,5.05018368235882,1.44086932167156,2.67131913438175,0.635149852693212,0.797635673739339
B0005,106,-0.00012669324194354,0.000146224223729232,0.239263442957394,4.00513301538753,2576.64,4.04000574941405,3.50572105356365,7931.922,5.038534867402,1.44062942800505,2.62288073228159,0.623654387439746,0.791685583411578
B0005,107,-0.000128425683706484,0.000148182415918978,0.172258757080841,4.42938574551612,2529.375,4.0422258805539,3.50580363487744,7847.688,4.94594650600543,1.41404139184628,2.611441683223,0.620912694864705,0.7831462853887
B0005,108,-0.000153232321359434,0.000149599636854028,0.167873885414215,4.51784229559932,2529.203,4.04350377133091,3.50681703121066,6947.828,4.94814215647617,1.41430876584866,2.59346317939082,0.616664680164498,0.783278243858352
B0005,109,-0.000126379401861579,0.000150645995894274,0.252997604826191,3.58928091321762,2530.828,4.04440879143738,3.50589221996946,7966.343,4.95000796787155,1.41522258864174,2.64801429963091,0.629666874491343,0.783750935013309
B0005,110,-0.000127267409252278,0.000151504016356007,0.197675157352991,4.28615905571791,2530.23500000001,4.04597075579824,3.50237763951258,7946.218,4.94265062429869,1.41456485745368,2.64918210869637,0.629928558347587,0.78052894272919
B0005,111,-0.000129461296013613,0.00015185710810275,0.249227269393714,3.74046879067086,2530.609,4.04383762387567,3.49535954897916,7874.281,4.93432011541123,1.41504526180393,2.6530657474818,0.630838381850346,0.774942464470905
B0005,112,-0.000125704263102503,0.000152804108007388,0.265593701887894,3.52208416148281,2530.266,4.04456586319699,3.4897203488463,8019.156,4.9251826547511,1.41485472239711,2.65873285654795,0.632199796266241,0.772127737620358
B0005,113,-0.000124992941514553,0.000154106821697431,0.227376701910828,4.17779389970012,2530.297,4.04733451778176,3.4879438864402,8077.453,4.92226123576607,1.41477829278419,2.67774231884181,0.63668751510602,0.772101051701232
B0005,114,-0.000126456418213414,0.000154817404032848,0.250391809469932,3.53608243703087,2482.75,4.04695950000136,3.50235605236599,8007.047,4.84955538993698,1.38796860574196,2.67214579293094,0.63539377914158,0.769229490829734
B0005,115,-0.000124907663568758,0.000155204043653818,0.275303733495946,3.5271661903107,2483.297,4.04736632374378,3.49780696832088,8074.235,4.84391534483231,1.38818619495205,2.67555219576381,0.636200414974147,0.766458367677511
B0005,116,-0.000123648342069793,0.000155792762849235,0.257737586732674,3.5244704198568,2483.531,4.04718736609584,3.49155200424615,8092.203,4.83543307294496,1.38832028745947,2.65895473859708,0.63223468557354,0.763500477749881
B0005,117,-0.000123602237772381,0.000156797175041086,0.238901672039731,6.47393890346757,2483.609,4.04784195615979,3.4854877113194,8121.547,4.82714811117953,1.3883934733788,2.67759480444763,0.636673292436631,0.760796552110219
B0005,118,-0.000122596228381378,0.00015790493236494,0.26626834604815,3.40971026500517,2483.688,4.04960837783215,3.48500963976541,8193.984,4.82816414166659,1.38891295935847,2.70161024062366,0.642393498772865,0.760887888115968
B0005,119,-0.000122359926738514,0.000158664565159649,0.134201218547004,5.54377689799155,2484.094,4.0504880900274,3.48522795311225,8207.078,4.82857796366553,1.38893547379558,2.69962561012,0.641902861185105,0.758205176810009
B0005,120,-0.000123408351898409,0.000158908535565509,0.208580702886128,3.896215594256,2530.297,4.04945392247933,3.48838021644411,8111.125,4.92428369511143,1.41506940572226,2.67388032360304,0.635791210794922,0.772098982437732
B0005,121,-0.000122471182608944,0.000159330356677254,0.194861125577003,3.99517870624066,2529.922,4.04868838232096,3.49692517659037,8172.625,4.93449489949404,1.41451341997639,2.68476307353595,0.638369083106687,0.77471842876557
B0005,122,-0.000124756322965874,0.000150735021683098,0.247924445150886,3.85868132424799,2482.812,4.04881887755164,3.49504486766728,8088.859,4.83970098815387,1.3880804355186,2.67508606682099,0.6360661397951,0.7634604477007
B0005,123,-0.000123551589166394,0.00015513053780294,0.225390035146177,3.91138948336737,2483.703,4.04474909413194,3.48446848124518,8088.5,4.82629777498405,1.38856478739811,2.65369033209068,0.630975960758872,0.757872985240901
B0005,124,-0.000122574007951124,0.0001574292939146,0.223473000052191,3.57731182553227,2435.125,4.04827997276728,3.49362926074391,8172.984,4.74461653767407,1.36138256045536,2.681555917535,0.63761392883281,0.754760717819055
B0005,125,-0.000122120268095862,0.000159014831353275,0.205837764710471,4.00791294967692,2436.313,4.05078913622452,3.48880620718479,8222.328,4.73994981753755,1.36197869414268,2.70221417306066,0.642540304871231,0.752335193662179
B0005,126,-0.000121687199347839,0.000160010782178616,0.276474220238129,3.41936341666676,2436.547,4.05096648610364,3.48430981169216,8223.64,4.73397775954814,1.3620516518314,2.69890702151243,0.64175243233945,0.7494178378217
B0005,127,-0.000120936306609358,0.000160985693573447,0.280562763107923,3.72536336047398,2437.032,4.05194042376109,3.47891413258939,8241.422,4.72730283312852,1.36235326809109,2.70066151349316,0.642157457854011,0.746694403771895
B0005,128,-0.000123338252175685,0.000161962954403294,0.269595259779976,3.42484106864977,2436.219,4.05254720550234,3.47348559495804,8137.65600000001,4.71808876858822,1.36185805824398,2.69878659998786,0.641713320761618,0.743574484113147
B0005,129,-0.000122911263010757,0.000162821676204826,0.286912859626568,3.22457478638893,2388.719,4.05239078841939,3.48588351987814,8207.765,4.64296767021549,1.33530790666772,2.72630439451451,0.648267829165278,0.740773354887344
B0005,130,-0.00012115113250297,0.000163776225451599,0.275291229381253,3.27558537649873,2389.875,4.05397956253493,3.48010421492952,8264.547,4.63768088186657,1.3360183780463,2.72385296830338,0.647669943251324,0.738228973232423
