Discharge_Cycle,Time(s),Voltage(V),Current(A),Capacity(Ah),SOC
2,763.703,3.717109730065074,-2.0104368636663534,1.846327249719927,0.7737754449969189
2,782.0,3.713186805264325,-2.013330132665318,1.846327249719927,0.7682332257609608
2,800.25,3.709234501645499,-2.0125704482429345,1.846327249719927,0.7627073288326421
2,818.563,3.705406472742807,-2.0107388441689413,1.846327249719927,0.7571674025849385
2,836.953,3.7012517463426753,-2.012317183726396,1.846327249719927,0.7515998159350484
2,855.344,3.6974716107465286,-2.013917573827792,1.846327249719927,0.7460274984078715
2,873.578,3.6936333112175315,-2.0134755208146786,1.846327249719927,0.740503963230414
2,891.828,3.689835719024637,-2.010677439547276,1.846327249719927,0.7349832639193743
2,910.25,3.685924102352727,-2.0126762133024707,1.846327249719927,0.7294049941698422
2,928.625,3.682166402422741,-2.010285095365427,1.846327249719927,0.7238475664842476
2,947.0,3.6782142602328074,-2.011795120756692,1.846327249719927,0.7182859643375606
2,965.344,3.674657975241419,-2.011940216699518,1.846327249719927,0.7127333445892446
2,983.688,3.6709560877387175,-2.01457482955585,1.846327249719927,0.707173453748451
2,1002.0,3.667425676849952,-2.0122352693821557,1.846327249719927,0.7016297073341521
2,1020.344,3.6637845839233254,-2.012726036873864,1.846327249719927,0.6960749188530961
2,1038.703,3.660241437396866,-2.012163760503521,1.846327249719927,0.6905171412458239
2,1057.078,3.6567462198450214,-2.013802481338211,1.846327249719927,0.6849499897562619
2,1075.422,3.6530543535443343,-2.012399748905243,1.846327249719927,0.6793961017756299
2,1093.75,3.649666158884538,-2.0127139749079928,1.846327249719927,0.6738461915510492
2,1112.063,3.6463260598177447,-2.010314608435441,1.846327249719927,0.6683074341446806
2,1130.485,3.6428551025191114,-2.012334756898216,1.846327249719927,0.6627301107649214
2,1148.75,3.639584766536543,-2.009007137863772,1.846327249719927,0.6572094637948279
2,1167.094,3.6358958367396403,-2.0135752567544296,1.846327249719927,0.6516523316084072
2,1185.438,3.6326729322507902,-2.013450842952544,1.846327249719927,0.6460955427833486
2,1203.875,3.6293561291053016,-2.013153275322225,1.846327249719927,0.6405114076754312
2,1222.172,3.6260480504285173,-2.011494140179725,1.846327249719927,0.6349742424903243
2,1240.563,3.622577820645752,-2.011284383357652,1.846327249719927,0.6294092107496164
2,1259.094,3.6194315048447496,-2.010105643077409,1.846327249719927,0.6238051019442513
2,1277.453,3.616132783221985,-2.0125848531756896,1.846327249719927,0.6182461612410771
2,1295.844,3.6128710929619934,-2.014344613873692,1.846327249719927,0.6126726621348905
2,1314.391,3.6097707351438424,-2.0156309041361244,1.846327249719927,0.6070482970933249
2,1332.766,3.6062630305946644,-2.011376178803209,1.846327249719927,0.6014878531105303
2,1351.235,3.60320730044034,-2.0127975933132345,1.846327249719927,0.5958950142648134
2,1369.688,3.600109949540148,-2.0119870229455867,1.846327249719927,0.5903092709194703
2,1388.141,3.5969737825583312,-2.014536178287436,1.846327249719927,0.5847164505267484
2,1406.61,3.5939436597134518,-2.011831443475139,1.846327249719927,0.5791262962631092
2,1425.188,3.5908462125322407,-2.0145654077258017,1.846327249719927,0.573495508596163
2,1443.703,3.5877433411615542,-2.014462354387607,1.846327249719927,0.567884102598249
2,1462.282,3.5846689736513717,-2.012389783439913,1.846327249719927,0.5622590931230265
2,1480.672,3.5817967576789447,-2.0142848411749146,1.846327249719927,0.5566860624489882
2,1499.203,3.578628144265697,-2.010737689193829,1.846327249719927,0.5510801915197175
2,1517.766,3.5758298253211023,-2.0121872311782134,1.846327249719927,0.5454605919158091
2,1536.313,3.5728178969401037,-2.015846320952878,1.846327249719927,0.5398356257806549
2,1554.828,3.569742680839354,-2.0123845709365247,1.846327249719927,0.5342300075734604
2,1573.422,3.5668329405580126,-2.0125895762039594,1.846327249719927,0.5285998977634739
2,1591.969,3.5640861039131915,-2.0118357797434943,1.846327249719927,0.5229861225401725
2,1610.532,3.5609938024946146,-2.0131465351700566,1.846327249719927,0.5173638438096655
2,1629.235,3.5583323307100527,-2.0127536134410464,1.846327249719927,0.5117002681235902
2,1647.844,3.5555321286149115,-2.013180833604675,1.846327249719927,0.5060639610926344
2,1666.5,3.5529140413639646,-2.010266514208978,1.846327249719927,0.5004215985027397
2,1685.094,3.5503045686295867,-2.0155546552356602,1.846327249719927,0.494783194045528
2,1703.719,3.547226556033488,-2.0135270422558302,1.846327249719927,0.489141070808752
2,1722.344,3.54468992396154,-2.012367950548056,1.846327249719927,0.4835021954738521
2,1741.016,3.5419890926730107,-2.012074922865513,1.846327249719927,0.47784991366148893
2,1759.703,3.5395136797404665,-2.0134386333020804,1.846327249719927,0.4721892571478883
2,1778.36,3.536877421476086,-2.0115569581875348,1.846327249719927,0.46654296993775896
2,1796.969,3.5345960281750055,-2.010772115990995,1.846327249719927,0.46091340659907115
2,1815.625,3.5318974662834064,-2.0125277539754793,1.846327249719927,0.4552646972215365
2,1834.297,3.529649102535045,-2.0119007752003264,1.846327249719927,0.44961290462141357
2,1852.953,3.52720328579523,-2.0145620126238395,1.846327249719927,0.44395848554080497
2,1871.657,3.5250317457097227,-2.013030621783318,1.846327249719927,0.43829382753822377
2,1890.313,3.5225856804071993,-2.012587351004851,1.846327249719927,0.432644950885332
2,1909.172,3.5200874327025162,-2.011695150646793,1.846327249719927,0.426937139028065
2,1927.875,3.5179163192643053,-2.0145350329309655,1.846327249719927,0.4212685507045548
2,1946.672,3.516042179521263,-2.014108471680657,1.846327249719927,0.41557267875301124
2,1965.407,3.5138871087910126,-2.013542897624455,1.846327249719927,0.409897188218324
2,1984.188,3.511728829281273,-2.012198506680256,1.846327249719927,0.404211561349015
2,2002.907,3.5094865659078875,-2.0131797958697324,1.846327249719927,0.3985419403630817
2,2021.625,3.507354076917857,-2.0137205944467595,1.846327249719927,0.39287109931415726
2,2040.36,3.505496359396669,-2.0146738236567763,1.846327249719927,0.38719242108478547
2,2059.078,3.503701823262629,-2.0112504647911913,1.846327249719927,0.38152853617102966
2,2077.86,3.5016146651183293,-2.0103842036515496,1.846327249719927,0.37584773329922755
2,2096.641,3.5000660990007555,-2.0130009567286207,1.846327249719927,0.37015983904350463
2,2115.688,3.4979531691664882,-2.0096833520983735,1.846327249719927,0.3644008926431089
2,2134.594,3.4959244369679805,-2.014165932943514,1.846327249719927,0.35867182804051495
2,2153.563,3.4942909134855222,-2.0154592065573085,1.846327249719927,0.3529199817896246
2,2172.407,3.4921786638146193,-2.011907945273614,1.846327249719927,0.34721610650507323
2,2191.25,3.4904392313774344,-2.011143623245492,1.846327249719927,0.34151470069184725
2,2210.11,3.4888238244682945,-2.0115264742105485,1.846327249719927,0.3358070647908735
2,2228.938,3.486600979389856,-2.011363403965823,1.846327249719927,0.3301095750287867
2,2247.953,3.485002914981211,-2.0114957191857203,1.846327249719927,0.32435511918105525
2,2266.875,3.4828300479340006,-2.01155329639661,1.846327249719927,0.31862864375077266
2,2286.0,3.4808898086415225,-2.0088293946272837,1.846327249719927,0.31284857081918577
2,2305.032,3.478984623509979,-2.0125241654851282,1.846327249719927,0.3070860255157216
2,2323.985,3.4770033498203006,-2.0135416265841988,1.846327249719927,0.3013444987368392
2,2342.907,3.4751505645957916,-2.013199878694345,1.846327249719927,0.2956133358279356
2,2362.016,3.473254968485671,-2.0133716461831224,1.846327249719927,0.28982503987252384
2,2381.125,3.4711195254869023,-2.0124654161300817,1.846327249719927,0.2840393492621117
2,2400.078,3.468986985093617,-2.0124439897760418,1.846327249719927,0.27830095234706936
2,2419.063,3.467024424286333,-2.011902301962704,1.846327249719927,0.27255441400414554
2,2438.078,3.4649362725279262,-2.0119096757770967,1.846327249719927,0.2667987739157989
2,2457.172,3.462370145902735,-2.0141191402608536,1.846327249719927,0.26101287429776077
2,2476.266,3.4603225898950645,-2.012587812342572,1.846327249719927,0.255231373679484
2,2495.36,3.4579982370973146,-2.011744645717729,1.846327249719927,0.24945229520067017
2,2514.438,3.45574504821859,-2.0103409779401207,1.846327249719927,0.24368208825138757
2,2533.438,3.4532838640914094,-2.0131155413583,1.846327249719927,0.23792754150465478
2,2552.516,3.450988419610667,-2.0149213398710564,1.846327249719927,0.23214418771285433
2,2571.578,3.4484262068773397,-2.0142316325545484,1.846327249719927,0.22636766218305232
2,2590.735,3.4457422389116306,-2.011233507533111,1.846327249719927,0.2205709890084722
2,2609.813,3.4433021944664297,-2.0133866313640465,1.846327249719927,0.21479204023342735
2,2628.969,3.440789719540618,-2.0135597147679283,1.846327249719927,0.20898896552239624
2,2648.266,3.4375502132570945,-2.0128772425029706,1.846327249719927,0.20314515795576904
2,2667.516,3.43486338434505,-2.01266356317196,1.846327249719927,0.1973162024807943
2,2686.735,3.431758366944293,-2.011369132253996,1.846327249719927,0.19150037671121525
2,2706.047,3.4285421015856694,-2.0124774953373787,1.846327249719927,0.18565318807167713
2,2725.328,3.425189381982456,-2.0143386444579976,1.846327249719927,0.17980998662499637
2,2744.703,3.4218779487584454,-2.013178353086687,1.846327249719927,0.17394168020493228
2,2763.907,3.4182725546418733,-2.0156497865044605,1.846327249719927,0.16811802580823987
2,2783.047,3.414627513473055,-2.012559838585208,1.846327249719927,0.16232267733461414
