SCC,SCV,DVV,ICP,CCDT,ACCV_C,ACCV_D,CVCT,ECD,CCD,ECV,CCV,SoH
-0.000156972051724843,0.000152232261888473,0.220226324814547,4.21783636541261,2913.562,3.99302244947782,3.54934643599348,6528.094,5.75678526876633,1.62589042023591,2.26040055714307,0.538262049943856,0.898332542484639
-0.000148863585502836,0.000125071270090365,0.192658152752898,4.76232607445998,2923.954,4.02068887250241,3.53124061125336,6879.297,5.74583657560076,1.63134824867568,2.36092136676565,0.562216741670867,0.887778762252545
-0.000149570673352385,0.000151123055425652,0.222556371952521,4.18987407571634,2874.907,3.99453064687934,3.53132752524109,6779.829,5.64691591938217,1.60330999469513,2.28575707245052,0.54429637712735,0.876420501759576
-0.000184273861667287,0.000152781961559253,0.228988268892607,4.15337907525181,2827.593,3.99661980985103,3.53711714036342,5876.297,5.56606881543885,1.57764317064898,2.29647531984992,0.546876369936782,0.869085613063597
-0.000173968576527909,0.000151646147249075,0.198921064927504,5.89682822327203,2838.187,4.00086332365578,3.52742762245011,6062.406,5.57085366793708,1.58346783094982,2.29916090450179,0.547503032532183,0.865624134269361
-0.000135020093069762,0.000154173161342171,0.243938218639187,4.02872199486397,2969.516,4.00199638044262,3.52100793215659,7381.468,5.82280085347173,1.65683768639509,2.37963184874984,0.566689277123999,0.902232472277831
-0.000133737070403769,0.000126728383235489,0.179591318747015,4.75307400666098,2865.344,4.03191098449567,3.54369880246943,7554.062,5.65024839494788,1.5986597601435,2.48738097313135,0.592316765071103,0.884329304240949
-0.000139196517609524,0.000154743659519885,0.22694336418266,4.09820922892333,2824.734,3.9939587653324,3.51955529887662,7135.313,5.53098606164274,1.57583310438586,2.29125322725288,0.545609839096698,0.85827091773861
-0.000142811398729931,0.000154570492964726,0.23842800076838,4.03906007284232,2780.172,3.99807999070437,3.52668287911886,7014.96799999999,5.45407080767317,1.55075440537275,2.3107202444535,0.550254884088014,0.855308525821416
-0.000170726890678481,0.000156042713565533,0.246024941285697,3.89501711975099,2791.312,3.99942950005505,3.51725607041859,6118.078,5.46239671518461,1.5573752297536,2.30335245045084,0.548480276831631,0.85179126591012
-0.000137858861887973,0.000157004292940568,0.249681553294749,3.95861621170672,2739.328,4.00219957790936,3.52612469608607,7173.609,5.37397655644208,1.52834040133819,2.34350992821649,0.558064395035778,0.843218050305272
-0.000128178922762822,0.000133822302656003,0.207984853885876,4.73315858179415,2747.469,4.02847282616026,3.51254818718191,7729.984,5.36825674315914,1.53274036149559,2.49137814455782,0.593278160585605,0.838606189234793
-0.000128200750929439,0.000158417365277302,0.257031795544719,3.72340860389582,2696.469,4.00616404039352,3.52104492398586,7655.437,5.28141957865766,1.50420543669554,2.41660850285587,0.575468620159428,0.830296913350329
-0.000133668390282462,0.000160435213730957,0.266029063174585,3.63537438534027,2705.407,4.00774620993689,3.50864073618022,7385.14,5.28031073241849,1.50939707226715,2.39485318961029,0.57029679426458,0.825960952883602
-0.00013582527850286,0.000160609836994154,0.273437011816497,3.54250702600797,2716.109,4.01028643292437,3.50226570756907,7301.54699999999,5.2901672058352,1.51503620983908,2.39440202423748,0.570167805005669,0.825670893630043
-0.000135855210672364,0.000162320137879171,0.265629501241477,3.54537979787361,2663.093,4.01091383205467,3.51129511690249,7297.657,5.20054974054847,1.48550449652951,2.40566297964819,0.57282600216408,0.820623118712412
-0.000115784828807936,0.000138888206812189,0.238011337120014,3.99309904839394,2670.469,4.03406591870921,3.49454282073306,8316.0,5.19029739297295,1.48986129135047,2.56276545020728,0.610259174453823,0.812141801165348
-0.000119830554301301,0.000165449021950093,0.261335767836528,3.46844212519582,2625.25,4.01091561002813,3.50718919935087,7945.563,5.12090880461348,1.46451229790988,2.43713924233054,0.580362842209728,0.809389917288718
-0.000140355610272267,0.000165914104032439,0.290493114894616,3.37679524402895,2628.219,4.01390898448932,3.49894610432507,7188.562,5.11461522715911,1.46627684084736,2.44680156457422,0.58265881367565,0.806657555265967
-0.000130088314290094,0.000167371162904956,0.286189068736348,3.35834111228602,2996.062,4.01459021012522,3.52169809416593,7580.484,5.39021962042951,1.53615368890119,2.46160443352794,0.586165700084425,0.826642837170715
-0.000126855397828452,0.000169135316292134,0.29324290717949,3.30910275396124,2701.188,4.01511238281604,3.49516150193383,7709.28100000001,5.25115665715655,1.50708598602161,2.47102259275359,0.588405176827827,0.821477926568381
-0.000122549629469831,0.000138333848747929,0.238936329120065,3.98425737405497,2648.156,4.04750115661636,3.49793806938295,8138.625,5.15230272050441,1.47752954566101,2.64289142303093,0.629353893829644,0.80926600587794
-0.000119898038049504,0.00016737481360086,0.287929382443082,3.40804619779033,2656.719,4.01029215638821,3.48528768094667,8021.219,5.14951150656106,1.48221810644987,2.47296511769555,0.588873029683238,0.804535867553486
-0.000147709022688719,0.00016854908015794,0.284119824953649,3.35406918246228,2604.203,4.01122392620922,3.49914977403754,6907.453,5.06733165265416,1.45274805542527,2.42179170203356,0.576693701583176,0.799633550923933
-0.000129887978724604,0.000170452265574395,0.296426013282456,3.28849493579487,2611.344,4.01221717657865,3.49330181783687,7557.937,5.07367770471959,1.45701410428617,2.45566981591813,0.584764957046286,0.798239391135257
-0.000125005930785314,0.000171381402584401,0.295595968288495,3.2495589911073,2561.141,4.01407115646414,3.50104736478896,7778.86,4.98704295710112,1.42896800002682,2.47120776090921,0.588443103171081,0.794341881367417
-0.000119542502216776,0.000146919384239092,0.252240199375564,3.66828157037361,2563.859,4.04105064320008,3.49855645686038,8186.531,4.98806322076086,1.43035355927118,2.6303694539383,0.626346982673451,0.79138313077564
-0.000129710574738877,0.00017405809394821,0.303483164295045,3.22151485774901,2570.546,4.01663510731451,3.48548161398555,7628.531,4.98191190528237,1.43409349449405,2.49904467986854,0.59507936577794,0.786031699313642
-0.000115781306321142,0.000174680978345842,0.304634589574817,3.16244219790253,2577.0,4.01731711767384,3.4664907329967,8276.422,4.96690995484814,1.43770128723442,2.52942464880303,0.602334689067821,0.780518905836244
-0.000124109578548627,0.000177507971845301,0.318847782331062,3.06245777971964,2585.718,4.01560387253231,3.4703332045122,7824.641,4.98831412493453,1.44235431425517,2.48922397998259,0.592774429929747,0.783168375856384
-0.000130407441504146,0.000178555719438797,0.320053969099263,3.04702678944368,2529.375,4.01649358233919,3.48106189900387,7588.75,4.89608475287669,1.411179739563,2.50388350231043,0.596216195380807,0.777645348181718
-0.000108810969415099,0.000152509413588305,0.278840090114613,3.47885712778518,2536.062,4.04395398913152,3.47668342409006,8822.266,4.90231031648655,1.41485503824236,2.7132139371459,0.646084028627983,0.775885595743207
-0.000122979658350796,0.000180766726983081,0.320135632791448,2.97354806516612,2541.844,4.02026242544096,3.46748484430499,7935.938,4.90105758743198,1.41836105197699,2.54340482240249,0.605642188354921,0.770158537176806
-0.000112937453741183,0.00018126636001067,0.328538741715846,2.97331819565015,2485.61,4.02037259568323,3.48180452717158,8344.688,4.81155940138447,1.38661022216586,2.52001613328689,0.600084303494809,0.768139731752691
-0.000115198824496206,0.000182221278664988,0.322508283911162,2.96796348350034,2615.61,4.01962963612709,3.4735695524781,8261.843,5.05237364574072,1.45947786658909,2.52836502603884,0.602095803773223,0.792349299410655
-0.000119832104900261,0.00018346585033088,0.33547438991036,2.91292550329768,2559.844,4.02144691916104,3.48318972130722,8078.609,4.95732233928052,1.4279925152835,2.54023382691666,0.604894200396225,0.783061145579072
-0.000120868663123787,0.000150265360722127,0.269180151368346,3.58048605845925,2504.187,4.05950342292458,3.48910416630694,8328.265,4.8574013835245,1.39682268365457,2.77497030460415,0.660783078910845,0.777806297902435
-0.000126670725357863,0.000180471882148416,0.303083443793724,3.15167675410913,2516.328,4.01451965987777,3.47224092906453,7818.578,4.85724208243514,1.40376660457406,2.56280175499857,0.610260641489816,0.770012171290455
-0.000126796267076179,0.000183620964460733,0.317770121378999,3.01238705407567,2454.906,4.01437868614445,3.48006228869912,7784.328,4.7501029417801,1.36964726841398,2.53563430007227,0.603790130172577,0.763046541705159
-0.000127784204121387,0.00018457689940583,0.320921662290601,2.95920801002291,2524.391,4.01731948837513,3.49156391534125,7758.609,4.90233364776716,1.40874003128351,2.54879484999456,0.60694864322641,0.784136455612192
-0.000138335957121295,0.000187182820783827,0.327879219653397,2.9020118129513,2528.125,4.01860449628731,3.47077153764941,7305.859,4.8782452532226,1.41043520864418,2.530130780014,0.602473768338165,0.769980848466231
-0.00010904363865325,0.000154091832021525,0.275867302245047,3.48342780378538,2474.172,4.05957326489595,3.48418300607301,8985.437,4.79306504225086,1.38041959590669,2.84186266198572,0.6766912815894,0.765336511263578
-0.000128111104066833,0.000184962253117516,0.326979207367259,2.96761624553368,2479.578,4.01702205356377,3.47802283775902,7751.266,4.79452205385416,1.38332711337275,2.5658412362951,0.610993066983594,0.763103618974995
-0.000126781936372809,0.000186447234976625,0.332396241312722,2.91780201870255,2486.89,4.01924707060542,3.45988528414205,7816.078,4.78382070434848,1.38772852279988,2.55227039435445,0.607790832243291,0.757777148068495
-0.000115044749788614,0.000188223725767623,0.339887482377179,2.86497326011028,2492.25,4.01828529375328,3.46206710998288,8308.875,4.79677136126743,1.39062621777912,2.55275432043844,0.607883328371293,0.759268288206634
-0.000124012497196758,0.000189616567876442,0.344485441854602,2.83792017344432,2432.796,4.02061782884543,3.47550399662506,7892.015,4.70151405296206,1.35757432515617,2.56426578875031,0.610643137723179,0.753019608648469
-0.000112356942901713,0.000161375089225406,0.29830257807501,3.24041203770417,2439.188,4.04778063650871,3.46685240778213,8693.016,4.70262473410948,1.3613646282062,2.75126472882353,0.655136386990445,0.751247245774783
-0.000122628055861427,0.000192681381286564,0.348206145461745,2.8053262009794,2457.312,4.01924365939946,3.45334551995232,7913.375,4.71842534340359,1.37142991707632,2.56872130336369,0.611667067114552,0.748981694496596
-0.000125117721320891,0.000193683964871938,0.34134800583783,2.78312989169798,2411.563,4.02021348505731,3.46628510392966,7879.172,4.64721900454594,1.34563437903985,2.56412707991742,0.610559548987929,0.743159990240224
-0.000120028557439883,0.000193263450571134,0.357192784374348,2.75578229552783,2397.656,4.02236756013486,3.47325399943894,8089.453,4.63030616981712,1.33803830373135,2.56136291455291,0.609916924025686,0.746575598368434
-0.000114242975805889,0.00019455768800395,0.354914534152869,2.74216365648908,2396.625,4.02143107040038,3.46245191254021,8429.516,4.61450190717932,1.33770667589906,2.59093873254033,0.616941024898614,0.738717974034832
-0.0001129347849311,0.000166870733888664,0.306987607544329,3.11616970040293,2402.25,4.0488968136426,3.46013851928614,8641.921,4.62208618250581,1.34082093328795,2.74869085157098,0.65456541589252,0.740346680091775
-0.000134635486369107,0.000195955371380306,0.356124010266427,2.69915565955437,2405.688,4.02290378517799,3.45399427860348,7472.843,4.61911790846324,1.34242458738701,2.57029042781402,0.612050083323474,0.737436870486498
-0.000118882431211379,0.000198358429630884,0.369462558134671,2.6782377537502,2411.641,4.02372130077045,3.43883723558948,8133.235,4.60920288648449,1.34555473041983,2.56483265686843,0.610719706906641,0.731380486410017
-0.000113210704893234,0.000199040628036984,0.355407436984962,2.68975113985074,2545.016,4.02221982350286,3.49073006270043,8266.469,4.94059670053571,1.42021562650047,2.54893340764553,0.60693541370965,0.787292432202078
-0.00012137896421228,0.000199626411842909,0.366351016410675,2.6687651758,2552.781,4.023927930502,3.48066266690985,8058.26599999999,4.93924044394259,1.42402322665812,2.57731202571461,0.613703727373236,0.781723104961493
-0.000115882761841343,0.000152999774033259,0.281525901026328,3.46294194552576,2492.219,4.06350525700897,3.49570175017521,8546.11,4.84278985560635,1.39014145739345,2.75372491241175,0.655703782115072,0.775276110685242
-0.000121228479714854,0.000183757420389733,0.316127542753236,3.08461126619878,2497.687,4.01378760084432,3.4825483021735,7965.672,4.83360083524265,1.39315150280607,2.47226098045645,0.588661107340673,0.770007933720448
-0.000130840287459483,0.00018545480554865,0.31832441056082,3.03171362752587,2502.813,4.01411054732267,3.46448568381826,7530.547,4.81890952948318,1.39611559687944,2.44560494604003,0.582343712337048,0.762686794505435
-0.00012349568363767,0.000186431787671435,0.329851276736889,2.97782525880716,2443.219,4.01362095191459,3.48414415041812,7942.953,4.73125011466898,1.36303457156822,2.50093634453885,0.595499847720271,0.762202543199311
-0.000127340670016218,0.000188180343068304,0.336187278597237,2.92190160513946,2447.61,4.01651454145117,3.4732268422198,7721.875,4.72551569975339,1.36553004379801,2.48451430184846,0.591583026066998,0.754140030678273
-0.000116384438472356,0.000159748320056444,0.293515267582819,3.28955586020917,2453.219,4.04384838660143,3.47215402618403,8451.297,4.73631508099259,1.36910087737067,2.69277152616052,0.641193633507175,0.752198845212706
-0.000136369135238558,0.00019111143450381,0.346462953881542,2.83378363653042,2457.609,4.01728412457132,3.46704194808938,7450.453,4.73730197037843,1.37149242715813,2.5350029644646,0.603628552734334,0.749349187002226
-0.00012193645823063,0.000191587450173364,0.334782602815892,2.86080423968823,2397.68700000001,4.01812267664504,3.47987653812767,8064.031,4.63770889535519,1.33766646659372,2.55618532765076,0.6087145992225,0.747182624023945
-0.000126071098599486,0.000193970947723613,0.341074788014737,2.83144257611822,2468.375,4.01666192345974,3.45016621441623,7880.297,4.73200043317813,1.3769514971083,2.53894545836137,0.604579646679756,0.748362197846146
-0.000120270870460372,0.00019432858924543,0.344544328227499,2.81384809596952,2406.469,4.01790445420911,3.46348725543653,8080.641,4.63182514955055,1.34239195568747,2.51841435217339,0.599671272253074,0.741875634703341
-0.000105290186809072,0.000165141309891882,0.298577126436555,3.16497376033249,2412.64,4.04800431392036,3.45039392560441,8966.797,4.62549123627605,1.34582576224565,2.6837572643672,0.639037493682869,0.735694643634629
-0.000110217689686878,0.000198289654687559,0.36023775357836,2.73997650595989,2416.282,4.01975255665236,3.43931984956077,8558.969,4.61670870935005,1.34779095984958,2.55798713433205,0.609102447281047,0.732604939074656
-0.000109662626006712,0.000199124471902656,0.366667700672082,2.69922748110882,2337.391,4.02030762755374,3.45974809427916,8555.062,4.49292436807408,1.3037242441346,2.54373190314155,0.605707131842882,0.725729162011298
-0.000111902565250188,0.00020118151905187,0.365584148506144,2.68654985531728,2496.234,4.02287343184053,3.47751938235889,8461.094,4.82590201652748,1.39287751247576,2.56919961831193,0.611784663734485,0.769185608904593
-0.000124306870493866,0.000202624905144235,0.365236577160942,2.6555707802864,2432.703,4.02360472396976,3.4848479063282,7900.391,4.71230647421209,1.35721020866487,2.55697425040742,0.608846623674976,0.758191224099109
-0.000106327635169583,0.000159648778683888,0.296309850601148,3.2960061991764,2436.563,4.06428702256734,3.47658056759223,9149.297,4.7093125763361,1.3595692883042,2.83838960186238,0.67587262660025,0.751206120302745
-0.000129558635754962,0.000190818754442222,0.333500163470092,2.90303251505605,2441.046,4.01614113685548,3.46453421349503,7668.141,4.69947070851321,1.36160774104385,2.5085475193821,0.597333664867325,0.748380575715741
-0.000124321570860172,0.000191919252332461,0.325697891445628,2.88938308090632,2380.812,4.01789436236907,3.47399302266743,7862.656,4.5969781622078,1.3282231900037,2.49511566709345,0.594122137498292,0.738643932392016
-0.000122796527734055,0.000195413279956707,0.348174289847322,2.81725329201611,2383.828,4.01760725624323,3.47548997865414,7938.609,4.60537745527204,1.33015620574541,2.50007244062791,0.595310841077578,0.743769166650052
-0.000134178152781171,0.000195676976486398,0.348641058022679,2.81677538471004,2391.078,4.01772294663832,3.46814688006444,7439.172,4.60936119174128,1.33417319738476,2.4856017325479,0.591859941273355,0.737819567043371
-0.000109505313385294,0.000165872735382594,0.311774580470342,3.15018643719958,2393.687,4.04856801409827,3.46493039035667,8797.172,4.61003778441645,1.33562724220393,2.70387036469869,0.643817129275509,0.734627416071467
-0.000118771314272649,0.000197413506774083,0.358848534944855,2.74784451897668,2395.219,4.02069158296732,3.46273131303635,8202.843,4.61073526745538,1.3367598663083,2.55875162594465,0.609283534006115,0.73498748823069
-0.000127940516821267,0.000200340796026136,0.345577921500421,2.74322598691286,2333.469,4.0197862477929,3.46957349385061,7745.281,4.4993382259744,1.30182099721324,2.51497136674847,0.598849270929991,0.728766204275345
-0.000117276588490752,0.000199951663314736,0.349685019988016,2.74547133962464,2407.782,4.01768967649895,3.43878923248632,8161.328,4.60125043625252,1.34354030197305,2.49462421124323,0.594021786151089,0.730346992570938
-0.000137524088338953,0.000198556785839401,0.364336460632245,2.69876167761227,2341.235,4.02222509234238,3.46012121357377,7343.547,4.50302240891012,1.30661516572823,2.48431388500958,0.591532387495019,0.722937020158085
